Date,Microsoft,Alphabet,Amazon,Meta,Oracle,Equinix,DigitalRealty,IronMountain,JPMorgan,JohnsonJohnson,ProcterGamble,Exxon,Walmart,Coca-Cola,IBM,BankOfAmerica,Citigroup,WellsFargo,AXA,Allianz,GoldmanSachs,Pfizer,Merck,AbbVie,UnitedHealth,CVSHealth,Target,Kroger,Carrefour,ATT,Verizon,DeutscheTelekom,Comcast,Vodafone
2025-06-03,460.29608154296875,165.6057586669922,205.7100067138672,664.7760620117188,168.0447540283203,879.2681884765625,168.8160858154297,96.57514190673828,262.52703857421875,151.5221405029297,163.40574645996094,101.27623748779297,99.34024047851562,69.15528869628906,260.4893798828125,43.66781234741211,75.18742370605469,74.44892120361328,42.130001068115234,350.79998779296875,594.5231323242188,22.185110092163086,74.43599700927734,182.84666442871094,292.95904541015625,61.88472366333008,92.63085174560547,66.05551147460938,13.270000457763672,27.071136474609375,41.6805305480957,32.312259674072266,31.119556427001953,9.831599235534668
2025-06-04,461.19085693359375,167.4693145751953,207.22999572753906,685.8104248046875,167.01150512695312,896.3261108398438,171.01202392578125,96.81666564941406,260.5058898925781,150.3446502685547,162.52430725097656,99.81271362304688,98.71426391601562,69.35935974121094,260.8036804199219,43.384193420410156,75.05970764160156,74.1832046508789,42.349998474121094,352.8999938964844,589.974365234375,22.223114013671875,75.52638244628906,182.93455505371094,292.1421203613281,61.865257263183594,90.85134887695312,65.3268051147461,12.9350004196167,26.490211486816406,41.11946487426758,32.62221145629883,30.922027587890625,9.793417930603027
2025-06-05,464.9788513183594,167.62875366210938,207.91000366210938,682.4907836914062,170.03179931640625,893.9088745117188,170.92457580566406,97.8504409790039,258.267822265625,150.77638244628906,159.43936157226562,99.35413360595703,97.33316802978516,68.9123306274414,262.1199035644531,43.40375518798828,75.3249740600586,73.71083068847656,42.5,353.8999938964844,596.54150390625,21.966585159301758,74.89918518066406,183.06149291992188,287.7265625,61.388397216796875,90.44515228271484,65.22832489013672,12.859999656677246,26.87749481201172,41.176517486572266,32.91278839111328,30.72450065612793,9.745691299438477
2025-06-06,467.66326904296875,173.07984924316406,213.57000732421875,695.5401000976562,172.89317321777344,898.5172119140625,171.82821655273438,98.74894714355469,261.99462890625,152.12069702148438,160.63417053222656,101.73480987548828,96.84630584716797,69.33992767333984,264.09417724609375,44.23995590209961,76.88707733154297,75.11813354492188,42.709999084472656,355.29998779296875,604.536376953125,22.185110092163086,76.20185852050781,185.36598205566406,294.9042053222656,61.8749885559082,94.12020874023438,65.13970947265625,12.9399995803833,27.18732261657715,41.65199661254883,32.76750183105469,31.15546989440918,9.72905158996582
2025-06-09,470.0196228027344,175.69395446777344,216.97999572753906,691.9014892578125,176.00289916992188,891.6881713867188,171.67276000976562,97.79247283935547,262.9904479980469,152.31692504882812,159.2042999267578,102.41779327392578,96.82642364501953,69.74809265136719,267.2471618652344,44.14157485961914,76.79865264892578,75.24606323242188,42.38999938964844,355.29998779296875,604.0637817382812,22.774179458618164,76.54924011230469,184.7117462158203,294.87506103515625,62.14747619628906,94.14923095703125,64.48979187011719,12.975000381469727,26.97431755065918,41.50935363769531,32.76750183105469,31.06568145751953,9.699688911437988
2025-06-10,468.2001953125,178.19833374023438,217.61000061035156,700.2155151367188,176.33074951171875,891.5507202148438,172.6541290283203,97.63788604736328,264.8243103027344,153.51405334472656,159.478515625,104.61308288574219,96.697265625,70.31175231933594,271.333251953125,44.35800552368164,76.6611099243164,74.25209045410156,42.20000076293945,347.6000061035156,605.3929443359375,23.08771514892578,78.49842834472656,185.0437469482422,295.45855712890625,62.5367546081543,97.456787109375,64.43070983886719,12.9399995803833,27.51651382446289,41.965816497802734,31.808591842651367,31.98149871826172,9.631174087524414
2025-06-11,469.8903503417969,176.9511260986328,213.1999969482422,691.981201171875,175.23788452148438,878.1480102539062,170.8565673828125,97.56060028076172,264.3806457519531,152.3463592529297,158.7635955810547,106.65226745605469,95.1869888305664,70.03964233398438,276.5195007324219,44.003849029541016,77.00496673583984,73.74034881591797,42.099998474121094,346.0,614.5496215820312,23.25873565673828,77.50453186035156,186.99671936035156,302.04290771484375,63.95759963989258,94.88423919677734,63.633079528808594,12.65999984741211,27.439056396484375,41.594940185546875,31.266178131103516,31.586435317993164,9.592023849487305
2025-06-12,476.1042785644531,175.30484008789062,213.24000549316406,691.2035522460938,198.5658416748047,880.8206787109375,171.52699279785156,99.0387954711914,264.4693603515625,153.7200927734375,159.81149291992188,107.06205749511719,94.22319030761719,70.20484161376953,276.0381774902344,43.895633697509766,76.85760498046875,72.8349609375,41.880001068115234,343.1000061035156,615.4751586914062,23.60077667236328,78.95195007324219,187.8950653076172,309.7651672363281,64.5707015991211,96.02544403076172,64.06635284423828,12.755000114440918,27.37128257751465,41.04338455200195,30.09418296813965,31.66724395751953,9.787778854370117
2025-06-13,472.2168273925781,174.27716064453125,212.10000610351562,680.7462158203125,213.8263702392578,877.1064453125,170.7051239013672,98.14994049072266,261.22564697265625,154.15185546875,156.97137451171875,109.39395141601562,93.835693359375,69.50994873046875,272.2958679199219,43.37424087524414,75.0204086303711,71.2111587524414,41.619998931884766,341.6000061035156,604.0834350585938,23.315744400024414,78.8458023071289,186.58657836914062,304.9314880371094,65.65093994140625,92.23433685302734,64.55872344970703,12.8149995803833,27.293825149536133,40.90073776245117,29.764860153198242,31.433801651000977,9.768202781677246
2025-06-16,476.3727111816406,176.3724365234375,216.10000610351562,700.4749145507812,209.73306274414062,872.694580078125,172.2608184814453,99.38162994384766,266.5595397949219,152.30711364746094,157.55899047851562,109.74520111083984,93.6866455078125,69.02058410644531,276.823974609375,43.68904113769531,76.70040893554688,71.98861694335938,42.0,343.8999938964844,618.1728515625,23.182729721069336,78.90428161621094,186.37176513671875,301.3465881347656,65.89423370361328,94.16857147216797,65.0018539428711,12.885000228881836,27.08081817626953,40.41575241088867,30.249156951904297,31.523590087890625,10.022685050964355
